Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay:Marker1,Niramay:Marker1,Niramay:Marker1,Niramay:Marker2,Niramay:Marker2,Niramay:Marker2,Niramay:Marker3,Niramay:Marker3,Niramay:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3
Component,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Axis,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1,X.1,Y.1,Z.1
Time (Seconds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.006653,0.002397,-0.000708,0.999975,-0.289661,0.047269,0.178238,-0.117858,0.053523,0.183428,-0.357296,0.045504,0.177983,-0.39383,0.042778,0.173303,0.002533,0.011979,-0.001614,0.999924,-0.286758,0.048112,0.117123,-0.117869,0.052806,0.121398,-0.356758,0.04623,0.115969,-0.385647,0.045302,0.114003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.00711,-0.000293,0.009001,5.9e-05,0.999959,-0.282312,0.044996,-0.018235,-0.114777,0.051063,-0.014208,-0.348455,0.042368,-0.019788,-0.383704,0.041556,-0.020709,-0.033313,0.96299,-0.26712,-0.013675,-0.219945,0.097899,0.000669,-0.220318,0.13342,0.018341,-0.186308,0.081498,-0.01104,-0.253208,0.07878,-0.005295,-0.093906,-0.052943,0.007893,0.994141,-0.232984,0.110017,0.182581,-0.218114,0.143045,0.144746,-0.260683,0.085981,0.201635,-0.220154,0.101024,0.201362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.217997,0.142761,0.145195,-0.260329,0.086022,0.201757,-0.220674,0.101204,0.200854,-0.220414,0.133079,0.018182,-0.186631,0.081599,-0.010956,-0.251928,0.079741,-0.004954,-0.113785,0.051151,-0.014193,-0.348522,0.042162,-0.019757,-0.384157,0.041719,-0.020749,,,,,,,,,,-0.115902,0.053039,0.121384,-0.356979,0.04595,0.11605,-0.385792,0.045537,0.113924,-0.118055,0.0535,0.183427,-0.356708,0.045749,0.17798,-0.393969,0.042663,0.173305
0.008,-0.012005,0.002216,-0.000782,0.999925,-0.289667,0.047257,0.178253,-0.117865,0.053547,0.183437,-0.357302,0.045499,0.177993,-0.393834,0.042727,0.173329,0.005426,0.012045,-0.001468,0.999912,-0.28673,0.048121,0.117125,-0.117842,0.052827,0.121406,-0.35673,0.046229,0.115968,-0.385619,0.045306,0.114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.00711,-0.000291,0.008935,0.000126,0.99996,-0.282313,0.044989,-0.018222,-0.114779,0.051079,-0.014172,-0.348456,0.042353,-0.019783,-0.383704,0.041535,-0.020709,-0.033377,0.962977,-0.26715,-0.013868,-0.219929,0.097899,0.000664,-0.220296,0.133421,0.018334,-0.186297,0.081498,-0.011057,-0.253194,0.078778,-0.005285,-0.093316,-0.052843,0.007712,0.994203,-0.232979,0.110042,0.182618,-0.218106,0.143111,0.144821,-0.260683,0.085992,0.201648,-0.220149,0.101022,0.201386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.217995,0.142843,0.145243,-0.260338,0.086032,0.201766,-0.220651,0.101193,0.2009,-0.22039,0.13308,0.018174,-0.186623,0.0816,-0.010971,-0.251921,0.079728,-0.004949,-0.113787,0.051161,-0.014155,-0.348512,0.042162,-0.019755,-0.38419,0.041686,-0.020748,,,,,,,,,,-0.115864,0.053055,0.121402,-0.356987,0.045939,0.116048,-0.385752,0.04555,0.113922,-0.118037,0.053527,0.183437,-0.356703,0.045728,0.177985,-0.393992,0.04262,0.173333
0.017,-0.022397,0.001819,-0.001149,0.999747,-0.289642,0.047277,0.178251,-0.11784,0.053557,0.183439,-0.357278,0.045558,0.177974,-0.393808,0.042714,0.17334,0.010426,0.012155,-0.001267,0.999871,-0.286717,0.048101,0.117123,-0.11783,0.052812,0.121417,-0.356717,0.046201,0.115961,-0.385606,0.04529,0.11399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.00711,-0.000333,0.008928,0.000142,0.99996,-0.2823,0.04498,-0.018233,-0.114766,0.051076,-0.014182,-0.348442,0.042341,-0.019796,-0.38369,0.041523,-0.020722,-0.034158,0.962737,-0.26787,-0.014694,-0.219929,0.097883,0.000704,-0.2203,0.133432,0.01832,-0.186302,0.0815,-0.011057,-0.253184,0.078716,-0.005149,-0.093485,-0.053261,0.00799,0.994163,-0.232972,0.110012,0.18259,-0.21809,0.143077,0.144792,-0.260676,0.085952,0.201607,-0.220151,0.101007,0.201371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.217975,0.14281,0.145214,-0.260333,0.085989,0.201729,-0.220659,0.101182,0.200875,-0.220389,0.133127,0.018179,-0.186609,0.081586,-0.010981,-0.252044,0.079541,-0.004866,-0.113805,0.051156,-0.014167,-0.348491,0.042149,-0.019759,-0.384184,0.041676,-0.020767,,,,,,,,,,-0.115889,0.053018,0.121417,-0.35698,0.045933,0.116036,-0.385746,0.045515,0.113916,-0.118048,0.053535,0.183437,-0.356702,0.045776,0.177985,-0.393942,0.04261,0.173336
0.025,-0.034868,0.001364,-0.001638,0.99939,-0.289667,0.047294,0.17824,-0.117864,0.053548,0.183427,-0.357304,0.045631,0.177944,-0.393833,0.042705,0.173349,0.016908,0.012332,-0.001058,0.99978,-0.286718,0.048111,0.117134,-0.117831,0.052811,0.121432,-0.356718,0.046208,0.115971,-0.385607,0.045315,0.113998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.00711,-0.000476,0.008917,0.000189,0.99996,-0.282301,0.044971,-0.01824,-0.114769,0.051085,-0.014187,-0.348444,0.042326,-0.019803,-0.383692,0.041503,-0.02073,-0.034094,0.962762,-0.26779,-0.014688,-0.219946,0.097861,0.000714,-0.220314,0.133408,0.018336,-0.186321,0.081476,-0.011049,-0.253204,0.0787,-0.005144,-0.093603,-0.052918,0.007894,0.994171,-0.232985,0.110005,0.182591,-0.218119,0.143057,0.144776,-0.260683,0.085957,0.201632,-0.220154,0.101001,0.201365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.21801,0.142776,0.145215,-0.260318,0.086006,0.201748,-0.220676,0.10117,0.200871,-0.220412,0.133091,0.018189,-0.186611,0.081561,-0.010975,-0.252053,0.079584,-0.004832,-0.113819,0.051164,-0.014175,-0.348495,0.042137,-0.019757,-0.384175,0.041652,-0.020784,,,,,,,,,,-0.115896,0.053001,0.121433,-0.356985,0.045959,0.116047,-0.385755,0.045522,0.113922,-0.11806,0.053529,0.183422,-0.356693,0.045827,0.177997,-0.393982,0.042614,0.173325
0.033,-0.045725,0.000927,-0.002105,0.998951,-0.289656,0.047285,0.178232,-0.117852,0.053501,0.183433,-0.357294,0.045674,0.177913,-0.393822,0.042681,0.173351,0.024396,0.01258,-0.000631,0.999623,-0.28672,0.0481,0.11712,-0.117833,0.05285,0.121409,-0.356718,0.046167,0.115961,-0.385608,0.045283,0.113988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.00711,-0.000586,0.008964,0.000148,0.99996,-0.282319,0.044993,-0.01823,-0.114786,0.051093,-0.014194,-0.348462,0.042352,-0.019787,-0.38371,0.041533,-0.02071,-0.033825,0.96276,-0.267831,-0.014651,-0.219952,0.09788,0.00073,-0.220306,0.133428,0.018348,-0.186332,0.081478,-0.011025,-0.253217,0.078735,-0.005134,-0.093813,-0.052899,0.007974,0.994152,-0.232994,0.110017,0.182575,-0.218134,0.143055,0.144745,-0.260688,0.085974,0.201628,-0.220161,0.101022,0.201353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.218016,0.142762,0.145205,-0.260342,0.086013,0.201748,-0.220669,0.101206,0.200846,-0.220396,0.133101,0.018196,-0.186643,0.081576,-0.010942,-0.252055,0.079603,-0.004831,-0.113804,0.051177,-0.014178,-0.348517,0.042154,-0.019757,-0.384196,0.04169,-0.020749,,,,,,,,,,-0.115906,0.053026,0.121407,-0.356996,0.045934,0.116045,-0.385758,0.045475,0.113905,-0.118062,0.05349,0.183426,-0.356725,0.045747,0.177979,-0.393959,0.042647,0.173319
0.042,-0.054524,0.000611,-0.002401,0.998509,-0.28966,0.047285,0.178223,-0.117856,0.053498,0.183421,-0.357299,0.045705,0.177889,-0.393825,0.042652,0.173358,0.032613,0.012844,-0.000397,0.999385,-0.286703,0.048116,0.117116,-0.117816,0.052842,0.121397,-0.356702,0.046183,0.115962,-0.385593,0.045324,0.113989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.00711,-0.000678,0.008881,0.00016,0.99996,-0.282315,0.044999,-0.018237,-0.114783,0.051104,-0.014174,-0.348458,0.042356,-0.019804,-0.383706,0.041535,-0.020733,-0.033722,0.962811,-0.267677,-0.014362,-0.219942,0.097869,0.000743,-0.220305,0.133411,0.018373,-0.186316,0.081469,-0.010997,-0.253205,0.078727,-0.005148,-0.093704,-0.052919,0.007688,0.994163,-0.232984,0.110002,0.182597,-0.218103,0.143041,0.144776,-0.260693,0.085969,0.201641,-0.220158,0.100995,0.201374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.218001,0.142772,0.145195,-0.260327,0.086022,0.201752,-0.220673,0.101153,0.200899,-0.220399,0.133099,0.018228,-0.186615,0.081554,-0.010923,-0.25204,0.079596,-0.004843,-0.113816,0.051189,-0.014159,-0.348521,0.042152,-0.019772,-0.384165,0.041698,-0.020774,,,,,,,,,,-0.115886,0.053012,0.1214,-0.356982,0.045959,0.116038,-0.38575,0.045509,0.113913,-0.118047,0.05349,0.183412,-0.356692,0.04577,0.177985,-0.393981,0.042623,0.173312
0.05,-0.059861,0.000381,-0.002621,0.998203,-0.289654,0.0473,0.178233,-0.117849,0.053499,0.183443,-0.357293,0.045744,0.177885,-0.393819,0.042658,0.17337,0.041389,0.013069,-9e-06,0.999058,-0.286695,0.048096,0.117123,-0.117809,0.052841,0.121415,-0.356693,0.046143,0.115964,-0.385584,0.045302,0.113989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.00711,-0.000836,0.008911,0.000172,0.99996,-0.282313,0.044958,-0.018248,-0.11478,0.051069,-0.014197,-0.348455,0.042313,-0.01981,-0.383703,0.041491,-0.020737,-0.033979,0.962765,-0.267806,-0.014484,-0.219933,0.097875,0.000725,-0.220305,0.133422,0.018346,-0.186305,0.081486,-0.011022,-0.25319,0.078717,-0.005148,-0.09446,-0.053433,0.008477,0.994058,-0.232989,0.11002,0.182588,-0.218126,0.143022,0.144728,-0.260677,0.085973,0.201646,-0.220165,0.101064,0.20139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.218021,0.142726,0.145188,-0.260327,0.086024,0.201754,-0.220658,0.10123,0.200912,-0.220393,0.133087,0.018189,-0.186614,0.081591,-0.010937,-0.252074,0.079567,-0.004848,-0.113806,0.051151,-0.014184,-0.348515,0.042123,-0.019768,-0.384175,0.04164,-0.020787,,,,,,,,,,-0.115881,0.053018,0.121413,-0.356957,0.045915,0.116047,-0.385742,0.045491,0.113906,-0.118052,0.053494,0.183433,-0.356704,0.045748,0.177988,-0.393964,0.042659,0.17332
