Format Version,1.23,Take Name,20mm_0.8,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 04.00.23.022 PM,Capture Start Frame,9347122,Total Frames in Take,1945,Total Exported Frames,1945,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,Unlabeled 2782,Unlabeled 2782,Unlabeled 2782,Unlabeled 2783,Unlabeled 2783,Unlabeled 2783,Unlabeled 2784,Unlabeled 2784,Unlabeled 2784,Unlabeled 2785,Unlabeled 2785,Unlabeled 2785,Unlabeled 2786,Unlabeled 2786,Unlabeled 2786,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3
,ID,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,"CAAC4A2E7FD711F11571DA7D1A00929B","CAAC4A2E7FD711F11571DA7D1A00929B","CAAC4A2E7FD711F11571DA7D1A00929B","CAAC4A2F7FD711F11571DA7D1A00929B","CAAC4A2F7FD711F11571DA7D1A00929B","CAAC4A2F7FD711F11571DA7D1A00929B","CAAC4A317FD711F11571DA7D1A00929B","CAAC4A317FD711F11571DA7D1A00929B","CAAC4A317FD711F11571DA7D1A00929B","CAAC4A307FD711F11571DA7D1A00929B","CAAC4A307FD711F11571DA7D1A00929B","CAAC4A307FD711F11571DA7D1A00929B","CAAC4A327FD711F11571DA7D1A00929B","CAAC4A327FD711F11571DA7D1A00929B","CAAC4A327FD711F11571DA7D1A00929B","CAAC4A337FD711F11571DA7D1A00929B","CAAC4A337FD711F11571DA7D1A00929B","CAAC4A337FD711F11571DA7D1A00929B","622BA9F46437F2111F1","622BA9F46437F2111F1","622BA9F46437F2111F1","646BA9F46437F2111F1","646BA9F46437F2111F1","646BA9F46437F2111F1","647BA9F46437F2111F1","647BA9F46437F2111F1","647BA9F46437F2111F1","688BA9F46437F2111F1","688BA9F46437F2111F1","688BA9F46437F2111F1","6FFBA9F46437F2111F1","6FFBA9F46437F2111F1","6FFBA9F46437F2111F1","CAAC4A387FD711F11571DA7D1A00929B","CAAC4A387FD711F11571DA7D1A00929B","CAAC4A387FD711F11571DA7D1A00929B","CAAC4A377FD711F11571DA7D1A00929B","CAAC4A377FD711F11571DA7D1A00929B","CAAC4A377FD711F11571DA7D1A00929B","CAAC4A367FD711F11571DA7D1A00929B","CAAC4A367FD711F11571DA7D1A00929B","CAAC4A367FD711F11571DA7D1A00929B","CAAC4A357FD711F11571DA7D1A00929B","CAAC4A357FD711F11571DA7D1A00929B","CAAC4A357FD711F11571DA7D1A00929B","CAAC4A2D7FD711F11571DA7D1A00929B","CAAC4A2D7FD711F11571DA7D1A00929B","CAAC4A2D7FD711F11571DA7D1A00929B","CAAC4A2A7FD711F11571DA7D1A00929B","CAAC4A2A7FD711F11571DA7D1A00929B","CAAC4A2A7FD711F11571DA7D1A00929B","CAAC4A347FD711F11571DA7D1A00929B","CAAC4A347FD711F11571DA7D1A00929B","CAAC4A347FD711F11571DA7D1A00929B","CAAC4A2C7FD711F11571DA7D1A00929B","CAAC4A2C7FD711F11571DA7D1A00929B","CAAC4A2C7FD711F11571DA7D1A00929B","CAAC4A2B7FD711F11571DA7D1A00929B","CAAC4A2B7FD711F11571DA7D1A00929B","CAAC4A2B7FD711F11571DA7D1A00929B","D133C35C7FD711F11571DA7D1A00929B","D133C35C7FD711F11571DA7D1A00929B","D133C35C7FD711F11571DA7D1A00929B","D133C35B7FD711F11571DA7D1A00929B","D133C35B7FD711F11571DA7D1A00929B","D133C35B7FD711F11571DA7D1A00929B","D133C35A7FD711F11571DA7D1A00929B","D133C35A7FD711F11571DA7D1A00929B","D133C35A7FD711F11571DA7D1A00929B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,-0.010849,0.031219,0.000947,0.999453,-0.280215,0.047162,0.074650,-0.111318,0.052817,0.072279,-0.350195,0.044898,0.076247,-0.379132,0.043772,0.075423,0.009956,0.043302,-0.001301,0.999012,-0.278279,0.049530,0.130817,-0.109484,0.054490,0.126335,-0.347763,0.048489,0.133892,-0.377591,0.045612,0.132224,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.531546,0.032536,-0.038285,0.845538,-0.227317,0.092202,0.008027,-0.226540,0.131588,0.012749,-0.261057,0.072298,0.009739,-0.194353,0.072720,0.001593,0.028992,-0.012214,-0.002209,0.999503,-0.228499,0.099105,0.208347,-0.215857,0.140307,0.178581,-0.255190,0.071272,0.223211,-0.214451,0.085736,0.223251,-0.215869,0.140148,0.178706,-0.254333,0.071627,0.223169,-0.214801,0.085746,0.223142,-0.226997,0.131448,0.012789,-0.259342,0.074487,0.009792,-0.194192,0.072096,0.001497,-0.384691,0.042126,-0.002516,-0.382629,0.044385,0.202496,-0.345443,0.047532,0.205230,-0.349027,0.042430,-0.003648,-0.112674,0.051313,-0.009953,,,,,,,,,,-0.109380,0.054539,0.126358,-0.348511,0.047211,0.133180,-0.377428,0.046033,0.132464,-0.110848,0.052781,0.072214,-0.350190,0.045429,0.076862,-0.379660,0.043281,0.074881,,,,,,,,,
1,0.008000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,-0.018760,0.029293,-0.000663,0.999395,-0.280238,0.046890,0.074976,-0.111318,0.052058,0.073178,-0.350229,0.044837,0.076335,-0.379166,0.043775,0.075415,0.020294,0.043663,-0.000999,0.998840,-0.278253,0.049511,0.130808,-0.109459,0.054515,0.126310,-0.347735,0.048425,0.133909,-0.377564,0.045591,0.132203,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.532767,0.032245,-0.038266,0.844781,-0.227303,0.092527,0.008219,-0.226513,0.131900,0.013053,-0.261052,0.072632,0.009855,-0.194344,0.073050,0.001748,0.031551,-0.010061,-0.004026,0.999443,-0.228393,0.098686,0.208567,-0.215739,0.139998,0.178958,-0.255115,0.070868,0.223403,-0.214325,0.085192,0.223339,-0.215760,0.139798,0.179113,-0.254198,0.071271,0.223337,-0.214697,0.085222,0.223210,-0.226976,0.131748,0.013091,-0.259289,0.074958,0.009931,-0.194163,0.072421,0.001647,-0.384696,0.042082,-0.002525,-0.382618,0.044382,0.202486,-0.345405,0.047596,0.205251,-0.349029,0.042468,-0.003609,-0.112648,0.051340,-0.009925,,,,,,,,,,-0.109352,0.054563,0.126335,-0.348489,0.047177,0.133152,-0.377406,0.045994,0.132453,-0.110158,0.051929,0.073004,-0.350166,0.045419,0.076915,-0.379663,0.043256,0.074915,,,,,,,,,
2,0.017000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,-0.032194,0.028857,-0.001031,0.999065,-0.280258,0.046874,0.074995,-0.111338,0.052005,0.073202,-0.350250,0.044852,0.076350,-0.379186,0.043764,0.075434,0.041586,0.044277,-0.000570,0.998153,-0.278273,0.049463,0.130782,-0.109480,0.054494,0.126291,-0.347753,0.048313,0.133921,-0.377587,0.045583,0.132133,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.532716,0.035041,-0.038932,0.844671,-0.227272,0.092891,0.008525,-0.226528,0.132264,0.013363,-0.260975,0.072933,0.010341,-0.194313,0.073476,0.001871,0.034784,-0.006373,-0.006933,0.999351,-0.228296,0.098327,0.208788,-0.215636,0.139762,0.179355,-0.255060,0.070559,0.223644,-0.214193,0.084659,0.223365,-0.215626,0.139566,0.179514,-0.254104,0.070870,0.223652,-0.214632,0.084726,0.223195,-0.226950,0.132097,0.013396,-0.259299,0.075237,0.010415,-0.194143,0.072933,0.001781,-0.384687,0.042116,-0.002522,-0.382629,0.044394,0.202468,-0.345418,0.047586,0.205256,-0.349040,0.042479,-0.003619,-0.112662,0.051350,-0.009941,,,,,,,,,,-0.109390,0.054540,0.126317,-0.348483,0.047178,0.133156,-0.377384,0.046012,0.132427,-0.110126,0.051879,0.073019,-0.350186,0.045396,0.076924,-0.379680,0.043278,0.074939,,,,,,,,,
3,0.025000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,-0.049818,0.028812,-0.000852,0.998342,-0.280159,0.046987,0.074903,-0.111246,0.052284,0.072925,-0.350149,0.044918,0.076330,-0.379083,0.043759,0.075454,0.068643,0.045148,-0.000016,0.996619,-0.278291,0.049465,0.130779,-0.109500,0.054534,0.126259,-0.347767,0.048228,0.133979,-0.377607,0.045634,0.132100,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.533047,0.037769,-0.039565,0.844316,-0.227220,0.093306,0.008894,-0.226521,0.132675,0.013772,-0.260878,0.073286,0.010866,-0.194262,0.073957,0.002045,0.037029,-0.002813,-0.009163,0.999268,-0.228183,0.098010,0.209069,-0.215563,0.139527,0.179735,-0.254955,0.070286,0.223992,-0.214033,0.084216,0.223481,-0.215514,0.139330,0.179902,-0.253985,0.070486,0.224081,-0.214604,0.084339,0.223240,-0.226910,0.132508,0.013803,-0.259363,0.075380,0.010928,-0.194113,0.073471,0.001963,-0.384694,0.042138,-0.002519,-0.382642,0.044386,0.202467,-0.345401,0.047591,0.205241,-0.349049,0.042476,-0.003628,-0.112692,0.051329,-0.009945,,,,,,,,,,-0.109398,0.054577,0.126288,-0.348502,0.047161,0.133137,-0.377433,0.046004,0.132398,-0.110350,0.052240,0.072830,-0.350187,0.045421,0.076927,-0.379711,0.043295,0.074933,,,,,,,,,
4,0.033000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,-0.069743,0.027637,-0.001863,0.997180,-0.280262,0.046860,0.074999,-0.111340,0.051955,0.073210,-0.350256,0.044900,0.076342,-0.379190,0.043726,0.075445,0.098344,0.046046,0.000560,0.994087,-0.278299,0.049452,0.130790,-0.109509,0.054554,0.126245,-0.347769,0.048120,0.134047,-0.377617,0.045683,0.132076,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.533975,0.038632,-0.039995,0.843670,-0.227136,0.093760,0.009212,-0.226430,0.133118,0.014178,-0.260788,0.073733,0.011201,-0.194189,0.074430,0.002255,0.039357,0.000552,-0.011737,0.999156,-0.228086,0.097647,0.209374,-0.215463,0.139241,0.180150,-0.254889,0.069983,0.224350,-0.213904,0.083717,0.223623,-0.215389,0.139047,0.180318,-0.253922,0.070117,0.224481,-0.214609,0.083883,0.223323,-0.226810,0.132978,0.014212,-0.259382,0.075545,0.011244,-0.194068,0.073932,0.002175,-0.384696,0.042121,-0.002519,-0.382635,0.044393,0.202480,-0.345451,0.047582,0.205266,-0.349066,0.042444,-0.003632,-0.112714,0.051334,-0.009921,,,,,,,,,,-0.109401,0.054593,0.126276,-0.348497,0.047148,0.133129,-0.377460,0.046008,0.132390,-0.110155,0.051852,0.073042,-0.350179,0.045418,0.076931,-0.379736,0.043259,0.074933,,,,,,,,,
5,0.042000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,-0.090459,0.026845,-0.002090,0.995536,-0.280271,0.046894,0.075036,-0.111351,0.052050,0.073278,-0.350266,0.044934,0.076360,-0.379197,0.043700,0.075471,0.127981,0.046913,0.001119,0.990666,-0.278293,0.049431,0.130803,-0.109505,0.054561,0.126232,-0.347759,0.048003,0.134115,-0.377615,0.045729,0.132062,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.535606,0.038320,-0.040106,0.842645,-0.227044,0.094133,0.009425,-0.226312,0.133471,0.014542,-0.260711,0.074123,0.011323,-0.194108,0.074805,0.002410,0.041386,0.002545,-0.014291,0.999038,-0.228017,0.097315,0.209667,-0.215309,0.138966,0.180562,-0.254895,0.069722,0.224640,-0.213846,0.083256,0.223800,-0.215223,0.138834,0.180683,-0.253882,0.069803,0.224815,-0.214553,0.083383,0.223537,-0.226691,0.133333,0.014575,-0.259377,0.075841,0.011371,-0.193985,0.074309,0.002328,-0.384714,0.042097,-0.002516,-0.382634,0.044383,0.202497,-0.345447,0.047544,0.205241,-0.349114,0.042443,-0.003633,-0.112717,0.051309,-0.009943,,,,,,,,,,-0.109380,0.054596,0.126266,-0.348506,0.047130,0.133119,-0.377477,0.046004,0.132382,-0.110109,0.051950,0.073101,-0.350190,0.045412,0.076937,-0.379730,0.043267,0.074969,,,,,,,,,
